seed,epoch,train_loss,val_loss,train_recall_smishing,train_f1_smishing,val_recall_smishing,val_f1_smishing
123,30,0.18491045298776654,0.18609873950481415,0.9276422764227642,0.9351181532577516,0.9279393173198482,0.9392194497760716
123,31,0.1818753168592608,0.18252705037593842,0.9363143631436315,0.9374576041242708,0.9329962073324906,0.9383343928798474
123,32,0.17902524088456379,0.18139111995697021,0.929810298102981,0.9370476580636351,0.9292035398230089,0.9417040358744395
123,33,0.17692837450239393,0.17774876952171326,0.9425474254742547,0.9392384553065082,0.934260429835651,0.9360354654844839
123,34,0.17453454343607108,0.17709724605083466,0.9322493224932249,0.938992766480142,0.9304677623261695,0.9423815620998719
123,35,0.1725992693649075,0.17455320060253143,0.935230352303523,0.9403269754768392,0.9329962073324906,0.9419272495213784
123,36,0.17029466394809525,0.17223051190376282,0.9376693766937669,0.9409844982322546,0.9329962073324906,0.9413265306122449
123,37,0.16845573459052782,0.17001298069953918,0.9479674796747968,0.9419684933351287,0.9405815423514539,0.9393939393939393
123,38,0.16645014634946498,0.16807779669761658,0.9449864498644986,0.9433247666711754,0.9367888748419722,0.9397590361445782
123,39,0.16454933356786486,0.16707614064216614,0.9368563685636856,0.9424754634678298,0.9329962073324906,0.9431309904153354
123,40,0.16285119417721663,0.1646997481584549,0.9468834688346883,0.9444519529666171,0.9393173198482933,0.9416983523447402
123,41,0.161170538395724,0.16313761472702026,0.9495934959349593,0.9444743935309973,0.9469026548672567,0.9445145018915512
123,42,0.15936811321634586,0.1615031361579895,0.94579945799458,0.9455432132213493,0.9393173198482933,0.9428934010152284
123,43,0.1579715226966191,0.16085171699523926,0.9398373983739837,0.945474372955289,0.9329962073324906,0.9437340153452686
123,44,0.15632348644539593,0.1594272255897522,0.9398373983739837,0.94560327198364,0.9329962073324906,0.944337811900192
123,45,0.15450541467524478,0.15966443717479706,0.9311653116531166,0.9430492658158365,0.9279393173198482,0.9440514469453376
123,46,0.15401958572832228,0.15557646751403809,0.9501355013550136,0.9474395351979462,0.9506953223767383,0.947103274559194
123,47,0.15194311246558578,0.15422245860099792,0.9490514905149051,0.9484089370345293,0.9494310998735778,0.9482323232323231
123,48,0.150737446901921,0.15323007106781006,0.9441734417344173,0.9471251868968329,0.9380530973451328,0.9464285714285714
123,49,0.14944125111025525,0.15174435079097748,0.9471544715447154,0.9480537094805371,0.9469026548672567,0.9487017099430018
123,50,0.14761303239237003,0.15252336859703064,0.9373983739837398,0.9467633775831394,0.9292035398230089,0.9447300771208227
123,51,0.14659417556311058,0.1500815451145172,0.9417344173441734,0.9480289182921839,0.9355246523388117,0.946896992962252
123,52,0.14512200270726427,0.14798477292060852,0.9501355013550136,0.9500067741498441,0.9494310998735778,0.9494310998735778
123,53,0.1443087784740014,0.14722251892089844,0.9455284552845529,0.9492586042715278,0.9418457648546145,0.9484404837683005
123,54,0.14273045227779604,0.14682038128376007,0.9414634146341463,0.9489210598197213,0.9380530973451328,0.9494561740243121
123,55,0.1420894820919528,0.14655475318431854,0.9398373983739837,0.9492267688517859,0.9329962073324906,0.9479768786127168
123,56,0.14039137860946863,0.1443815380334854,0.9436314363143632,0.9499386168326285,0.9393173198482933,0.9495207667731628
123,57,0.13918126978202242,0.14244863390922546,0.951490514905149,0.9512327282579246,0.9481668773704172,0.949367088607595
123,58,0.13828902198531765,0.1424359828233719,0.9449864498644986,0.9515622868058399,0.9393173198482933,0.9501278772378516
123,59,0.13727054148508605,0.14111113548278809,0.9463414634146341,0.9520174482006544,0.943109987357775,0.951530612244898
123,60,0.13598989686022606,0.14009270071983337,0.9466124661246612,0.9524199045671438,0.943109987357775,0.951530612244898
