id,source_name,dataset_name,message_clean,label,review_status,scam_category,language,duplicate_status,reviewer_notes
imc25_english_smish_08239,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"First EMI of Rs. 3,890 for loan a/c no. 405SFP87784648 is due on <DATE_TIME>. Keep YESB a/c ending with <OTP> funded <DATE_TIME> in advance to avoid bounce charges. For queries, chat with our Virtual Assistant BLU on <URL> .Regards,<NRP> Finserv",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: bajaj finserv. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08240,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Welcome to PayMaya! An account was created for you. Check out all the cool things you can do with PayMaya, click here: <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction. Named entity tag: paymaya. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08242,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,U.S. Bank is undergoing a server upgrade. Follow this link <URL> to update your account to avoid account limitation.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: us bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08243,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Get Lifetime Free credit card with great benefits only from ICICI Platinum Chip Credit Card. Apply now! <URL> Open Zero Balance A/c with Kotak Mahindra Bank & get Assured Cashbacks on transactions. Click here <URL> to avail this offer. *T&C apply,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: ICICI Bank,Kotak Mahindra Bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08244,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your account has been restricted. To fully restore your services, please visit <URL> to confirm your device.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: st george. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08245,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your account is suspended. Un-block it manually. <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: commbank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08247,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Our records indicate that you have not registered your SBI Card on our website. To stay updated with your transactions, register now - <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08248,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,LUNO SUBSCRIBERS YOUR ACCOUNT NEEDS TO BE VALIDATED TO AVOID TERMINATION IN <URL> TO SECURE WALLET LUNO TEAM.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: luno. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08249,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your Latitude Financial access has been temporarily disabled for identity check, Please click on <URL> to enable your access.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: latitude financial. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08251,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customer your ICICI SAVING A/C POINTS worth RS.<OTP>/ expire by <DATE_TIME> kindly convert your points into CASH by CLICK HERE-,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: ICICI Bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08253,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear Customer, Citi may contact you from <PHONE_NUMBER> for verification, in case we notice any suspicious transaction on your Credit card in future. We recommend that you save this number in your phone's contact list and answer the call to help us serve you better.",smishing,approved,banking,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: authority. Named entity tag: Citi. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_08255,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"(including this one), and then we’ll send you a new card. FYI, any unauthorized charges will remain on your account until you report them and get a new card. Sign in here to get started: <URL> If you suspect fraud on your account, call us ASAP at 1-800-CAPITAL.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: capital one. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08256,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customer your KOTAK VISA DEBIT CARD point worth Rs <OTP> expired by <DATE_TIME>. Kindly convert your points into cash by click here,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,need and greed,time/urgency. Named entity tag: Kotak Mahindra Bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08257,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your NAB account has been blocked for unusual activity. Please log on to: <URL> and follow the unlock procedure.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: nab. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08264,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customers due to our BVN upgrades ur Acc***t/ATM has been de-activated call <PHONE_NUMBER> under 24hours,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08265,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your westpac account has been temporary locked. Click here for re-verify your data: <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction. Named entity tag: westpac. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08266,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Fraudulent transaction in your bank account? Limit your loss. Notify your bank immediately. For more details, give a missed call on <DATE_TIME>.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08271,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear S B I Customer your ATM-Debit card has been (blocked) due to (SECURITY REASONS) call for NEW CARD or ACTIVATION call = <PHONE_NUMBER>, <PHONE_NUMBER>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: State Bank of India. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08272,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Update your Luno account to avoid suspension of <URL> update your account click <URL> to keep wallet activated.Ignore to suspend. Luno Team,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: luno. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08273,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,CIBC Alert. Your account has been suspended. Please visit: <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: cibc. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08275,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your Velocity Frequent Flyer Points are ready. Head to <URL> and enter your code <OTP> by <DATE_TIME>. The Westpac team.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag:  westpac,velocity frequent flyer. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08276,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Stand a chance to win an iPhone 8 by giving consent for Touch n Go to share your info to CIMB Bank for marketing purposes. Reply <NAMED_ENTITY> now. For details,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: cimb bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08277,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your account has been suspended due to security reasons, visit <URL> to restore full online banking access",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: HSBC UK. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08279,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your CommBank access has been temporarily disabled for identity check. Please click on <URL> and complete the form to enable your access.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: commbank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08280,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customer your STANDARD CHART Visa Card points worth Rs <OTP> expired by <DATE_TIME>. Kindly convert your point in cash by click here <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: standard chart. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08281,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear, your BOI card has been blocked. Please log on to <URL> to follow the unlocking procedure.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Bank of India. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08283,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear BMO member Unknown device connection have placed your account on hold until verification please confirm your account.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: bmo. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08285,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,ATM Block: <NRP> customèr your ATM CARD hasb beèn blocked dûe to BVN upgrade' of <DATE_TIME> quickly call <PHONE_NUMBER> to re-activate within <DATE_TIME>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: atm card. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08286,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear customer due to aqn uq'grade ,in Bank A'T'M dsbt card hes <NAMED_ENTITY> locked, to enable call <PHONE_NUMBER>] befor <DATE_TIME>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed,time/urgency. Named entity tag: bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08287,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,FNASERV lodged a R 89 debit order for date <DATE_TIME> on your acc. For queries call <US_BANK_NUMBER> ref <NAMED_ENTITY> or for more information go to <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: fnaserv. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08290,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your account has been suspended due to security issues, visit <URL> <URL> to restore full online banking access",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: HSBC UK. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08291,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Thank you for your interest in SBI Card. Pls send this SMS to <PHONE_NUMBER> within <DATE_TIME> (APPCODE <PHONE_NUMBER>) as a consent for Bureau and SBI accounts info,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08297,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customer your AXIS Bank Debit Card points worth Rs <OTP> expired by <DATE_TIME>. Kindly convert your points in cash by clicking here <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Axis Bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08298,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear Luno Trader, Validate your Luno account to avoid deactivation in 24hrs. click-> <URL> to validate and secure account. Luno Team.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: luno. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08300,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"My name is Mr <NAMED_ENTITY>, I work with Medirect Bank in <URL>n i trust you with a business worth $21.3 million?reply ONLY to",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: medirect bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08301,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,customer your SBI CREDIT CARD point worth Rs <OTP> expired by <DATE_TIME>. Kindly convert your points into cash by click here,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: State Bank of India. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08302,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your NAB account has been temporarily frozen for unusual GPRS activity . Login from your device at : <URL> and follow the unlock procedure,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: nab. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08303,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your online banking has been disabled, please visit your local branch or reactivate visit the secure link: <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08304,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Our security team have tried to contact you regarding your online account. Login via the secure link to avoid account suspension. A suspicious login at <DATE_TIME> from an unknown device was found. If this was not genuine please login securely via to secure your online account.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08309,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Standard Bank: Congratulations on your recent travel related purchase. Please visit our website to see your card travel benefits. T's and C's apply,smishing,approved,banking,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: authority. Named entity tag: standard bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_08313,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your account may be suspended and requires additional verification. <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: westpac. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08315,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Received Rs.<OTP> from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback Received Rs.<OTP> from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Paytm. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08317,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"We have detected suspicious activity from your account. Please update your account information, follow <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: ING Bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08318,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your online banking has been locked, please visit your local branch or reactivate by visiting the secure link <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08319,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your online banking has been suspended, please visit a branch or reactivate immediately via the secure link <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: unknown. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08320,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,We have identified some unusual activity on your Online Banking. Log In via the secure link <URL> to avoid acct suspension.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: online banking. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08325,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear Customer your (ATM DEBIT) Card has been (BLOCK), please apply for a new secured CHIP based ATM Card call = <PHONE_NUMBER>. <DATE_TIME>.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: unspecified bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08326,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,ALERT Visit <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: pnc bank. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08327,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,This is a Notification for your PC MasterCard: <URL>,smishing,approved,banking,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: authority. Named entity tag: pc mastercard. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_08330,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your account has been temporarily suspended due to 3 incorrect login attempts. Visit the secure link to reactivate.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08331,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,There's a NEW VERSION of our MobileBanking App. Click <URL> to update by 2nd Aug18 & continue using the app. Current app will be unavailable.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: mobilebanking app. | round2_english_readability_cleanup 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
