id,source_name,dataset_name,message_clean,label,review_status,scam_category,language,duplicate_status,reviewer_notes
imc25_english_smish_08684,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,ACCOUNT BLOCKED: YOUR LUNO WALLET HAS BEEN BLOCKED DUE TO SSL UPGRADES PLEASE CLICK <<URL>> TO REACTIVATE.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: luno. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08686,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear paytm customer your KYC has been suspended. Paytm office pH <PHONE_NUMBER> call immediately. Your account will blocked within <DATE_TIME>. Thank you paytm team,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08687,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customer your ipytm account is on hold due to suspicious activity please contact us to verify your account at <DATE_TIME> thanks.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08688,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your kyc has been updated successfully in paytm wallet <OTP> you cashback click link,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08689,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Rs.<US_DRIVER_LICENSE>, Account Transfer Is Approved For You, Complete Few Details To Get Money In Account. Easy Approvals, Click here To Get",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08690,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer your ATM card has been blocked Because you have not update yet If you want to keep using your ATM card please call our number as05238226303,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: unspecified. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08693,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your HSBC account has been disabled, to restore access please visit the secure link <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: HSBC UK. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08695,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customer your SBI CARD points worth INR <OTP> expired by <DATE_TIME>. Kindly redeem your points in cash by clicking here <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08696,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"TANGERINE ALERT: Your Online access has been deactivated for Unusual activities, Please reset your account by Sign in and Confirm your Information: Login | <NAMED_ENTITY>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: tangerine. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08697,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear PAYTM customer your paytm KYC has been suspended office pH <DATE_TIME> <URL>r account will block within <DATE_TIME>. Thank you PAYTM TEAM,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08698,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your KYC has been updated success-fully in your <LOCATION> wallet, you will get <OTP> cashback. To get cashback click here link",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08699,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear customer your SBI Credit Card points worth Rs <OTP> expired by <DATE_TIME>. Kindly redeem your points by clicking here <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08701,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hello, MOBIKWIK has requested money on your Google Pay UPI app. On approving, Rs. <OTP>.00 will be debited from your account.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction. Named entity tag: mobikwik. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08702,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"<LOCATION> ALERT, Hello dmitri. Suspicious activity has been noticed,you must confirm your details at <URL>ine/account to prevent suspension.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: halifax. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08704,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your NAB account has been locked for suspicious activity. Please check your account <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: nab. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08706,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear BMONtréal client, your online access has been suspended for your safety. Please verify your log-in to resume usage: <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: bmontréal. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08707,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"We need to validate your account, please follow the link or visit the nearest branch. <NAMED_ENTITY>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08712,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"You have been pre-approved for Paytm Postpaid spend limit of upto Rs. <OTP>. Spend <DATE_TIME>, pay <DATE_TIME>. Activate in <DATE_TIME>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08715,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your A/C can be credited with Rs.<PHONE_NUMBER>. Enter your details & check now,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08717,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your A/C XXXXXXXX6596 can Be credited with <NAMED_ENTITY>. Check Now! <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08720,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"NatWest disabled your Online Banking temporarily due to unusual activities, please restore it via <URL> to secure your account.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: natwest. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08723,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your account and ATM card has been closed if you do not call then you have to pay money a bank so just call that number,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: a bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08724,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Nedbank Alert : Update your Nedbank account on our <DATE_TIME> server to keep account safe and secure. Tap –> <URL> to update.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: nedbank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08725,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Absa Admin:Your AbsaOn-line account has been Blocked. To immediately restore your AbsaOnline profile Tap-> <URL> Thank you. Absa,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: absa bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08728,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Santander:We have detected unusual activity on your account. Please follow at <URL> to proceed.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Santander Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08729,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear paytm customer your KYC has been <URL>ytm office pH <PHONE_NUMBER> call <URL>r account will blocked within <DATE_TIME><URL>ank you paytm team,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08730,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear Customer, ICICI Bank FASTag linked vehicle no. MA3EWB22SJ509418 has been debited with Rs 70.00 on <DATE_TIME> for toll charges with trip number <US_PASSPORT> at <LOCATION> on <DATE_TIME> 11:11:49. Avl. bal. is Rs <OTP>.18. Call <PHONE_NUMBER> in case of dispute. Call <PHONE_NUMBER> in",smishing,approved,banking,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: authority. Named entity tag: ICICI Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_08734,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Suspicious login attempt. Unlock your account with online verification. <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: nab national australia bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08735,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear Customer, we seek your valuable feedback and wish to apprise you of specific offers. We shall call you on your registered mobile number from ICICI Bank number starting from <OTP>. If you do not wish to receive the same, kindly give a missed call on <PHONE_NUMBER> within <DATE_TIME>.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: ICICI Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08736,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear customer,your 365Online access has been locked.Log on <URL> to follow unlock <URL><LOCATION>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: boi ireland. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08737,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your account has been restricted. To fully restore your services, please visit: <URL> to confirm your device.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: nab. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08739,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your KYC has been updated successfully in <LOCATION> wallet, you will get <OTP> cashback in your wallet, To get cashback click here Link",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08740,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Hey there! We need to verify your Revolut account.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Revolut. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08745,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear Absa Client,Your Account has been put on hold for security reason. To restore your <NAMED_ENTITY> account Tap: <URL> and follow instructions . Thanks",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: absa. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08746,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,DEAR S.B.I CUSTOMER YOUR SAVING ACCOUNT & DEBIT CARD WILL BE SUSPENDED ON <DATE_TIME> BECAUSE DUE TO INCOMPLETE eKYC.. IN YOUR BANK ACCOUNT TO REACTIVATE YOUR SAVINGS ACCOUNT KINDLY PLEASE UPDATE YOUR FULL eKYC.. IN YOUR BANK ACCOUNT BY VISITING THE LINK BELOW,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08747,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear Customer Your DEBIT(ATM) Card BLOCKED Due To SECURITY REASONS, Please call for (ACTIVATION OR NEW CARD) CALL=<PHONE_NUMBER>, <DATE_TIME>,?",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08748,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,HALIFAX ALERT: Hello <NAME> Suspicious activity has been noticed. You must confirm your details at <URL>ine/account to avoid service suspension.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: halifax. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08749,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,DEAR CUSTOMER WE WILL BE HOLD YOUR PYATM ACCOUNT AFTER <DATE_TIME> COMPLETE YOUR PYATM VERIFY FOR COLL THIS OFFICE PH:<PHONE_NUMBER> DEAR CUSTOMER WE WILL BE HOLD YOUR PYATM ACCOUNT AFTER <DATE_TIME> COMPLETE YOUR PYATM VERIFY FOR COLL THIS OFFICE PH:<PHONE_NUMBER>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: pyatm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
