epoch,train_loss,val_loss,train_recall_smishing,train_f1_smishing,val_recall_smishing,val_f1_smishing
26,0.2120338379932936,0.21292637288570404,0.9319783197831978,0.9259558427571352,0.9216182048040455,0.9268912905276542
27,0.2082166707047279,0.2096346914768219,0.9357723577235773,0.9256131885806193,0.9241466498103666,0.9235628553379659
28,0.20581791829772111,0.2068689614534378,0.9355013550135501,0.9292059219380888,0.9216182048040455,0.9268912905276542
29,0.2029600894144234,0.20872242748737335,0.9113821138211382,0.9267015706806283,0.9039190897597977,0.92496765847348
30,0.2003818839061551,0.20314836502075195,0.9257452574525745,0.9318057828696127,0.9152970922882427,0.9288005131494548
31,0.19681147916853267,0.1996113657951355,0.9319783197831978,0.9332428765264587,0.9216182048040455,0.9298469387755102
32,0.19400153216630786,0.19814659655094147,0.9273712737127371,0.9330606680299932,0.9178255372945638,0.9301729660474055
33,0.1917177944083201,0.19421589374542236,0.9398373983739837,0.9336384439359268,0.9292035398230089,0.9297912713472486
34,0.18915739972901538,0.1942335069179535,0.9257452574525745,0.9337160038267049,0.9152970922882427,0.9299935773924213
35,0.1870012209748188,0.1906495839357376,0.9314363143631437,0.9351108692694872,0.922882427307206,0.9323116219667944
36,0.18457099182334372,0.18863411247730255,0.9317073170731708,0.9355102040816327,0.922882427307206,0.9335038363171355
37,0.18253008894480988,0.18582016229629517,0.9436314363143632,0.9366509751176866,0.934260429835651,0.9336702463676564
38,0.18032545307625922,0.18376986682415009,0.940379403794038,0.9375844366387462,0.9329962073324906,0.935361216730038
39,0.1782188193261785,0.18236477673053741,0.9338753387533876,0.937559515712148,0.9254108723135271,0.9342693044033185
40,0.17624353502339463,0.18004918098449707,0.9439024390243902,0.9385610347615198,0.9355246523388117,0.9367088607594937
41,0.17451950435231373,0.17830213904380798,0.94579945799458,0.9386767079074771,0.9367888748419722,0.9367888748419722
42,0.1725033939611621,0.17648163437843323,0.9422764227642276,0.9399837793998378,0.934260429835651,0.9360354654844838
43,0.17090523574087355,0.1758701652288437,0.9341463414634147,0.9415460256760448,0.9279393173198482,0.9368219527760051
44,0.16919397601913308,0.1743021309375763,0.9344173441734417,0.9422052192922531,0.9292035398230089,0.9375
45,0.1671309760430964,0.17452199757099152,0.9287262872628727,0.9417422368782633,0.9190897597977244,0.9362524146812621
46,0.16687530015865315,0.1699022799730301,0.9468834688346883,0.9422869471413161,0.9393173198482933,0.9393173198482933
47,0.16421933909903375,0.1684119999408722,0.9466124661246612,0.9436714845332973,0.9393173198482933,0.9399114484503479
48,0.1629785545150116,0.16737757623195648,0.9390243902439024,0.9443990188062142,0.9329962073324906,0.9389312977099237
49,0.1614287707459959,0.1658833622932434,0.9417344173441734,0.9453210010881393,0.934260429835651,0.9396058486967578
50,0.15958008169320217,0.1666603982448578,0.9322493224932249,0.9444063143445436,0.9292035398230089,0.9417040358744395
51,0.1582608483751938,0.16361096501350403,0.940379403794038,0.9470524017467249,0.9329962073324906,0.9407265774378585
52,0.1566187479066332,0.16140560805797577,0.9479674796747968,0.945533180159481,0.9443742098609356,0.9425867507886435
53,0.15571014541112957,0.1605280637741089,0.9436314363143632,0.9483862181669618,0.9367888748419722,0.9427480916030534
54,0.15399600262564372,0.160590261220932,0.9363143631436315,0.9468347492463689,0.9304677623261695,0.942985265855221
55,0.15323678157355405,0.16000357270240784,0.9349593495934959,0.9466319110989162,0.9292035398230089,0.9429121231558691
56,0.1514606797032886,0.15726813673973083,0.9411924119241193,0.9485183667895671,0.9367888748419722,0.9433481858688734
57,0.15001132490673685,0.15518619120121002,0.9474254742547426,0.9492261743144176,0.9456384323640961,0.9450410612760581
58,0.1489451340382015,0.15522225201129913,0.9414634146341463,0.949569495694957,0.9367888748419722,0.9457562220804084
59,0.14782075872266195,0.1534952074289322,0.9436314363143632,0.9500682128240109,0.9393173198482933,0.9446916719643992
60,0.14643771641138123,0.15261521935462952,0.9428184281842819,0.950416609752766,0.9393173198482933,0.9458943348185869
