epoch,train_loss,val_loss,train_recall_smishing,train_f1_smishing,val_recall_smishing,val_f1_smishing
32,0.18937490559044245,0.19140689074993134,0.9376693766937669,0.9337471326406693,0.934260429835651,0.9354430379746835
33,0.187052979055782,0.1891939640045166,0.9346883468834688,0.9344351124356542,0.9329962073324906,0.9377382465057179
34,0.18450162330778633,0.18679772317409515,0.9390243902439024,0.9357277882797732,0.9355246523388117,0.9390862944162437
35,0.18203824936212887,0.18593940138816833,0.9289972899728998,0.9354618638286261,0.9266750948166877,0.9361430395913155
36,0.1802418486697241,0.18346184492111206,0.9314363143631437,0.936639869191988,0.9292035398230089,0.9375
37,0.17802658080247036,0.18103694915771484,0.9501355013550136,0.9364316239316239,0.943109987357775,0.9383647798742139
38,0.17700515996796007,0.18381084501743317,0.9203252032520325,0.936698386429458,0.911504424778761,0.9333333333333333
39,0.17466482106586137,0.17686344683170319,0.9409214092140922,0.9396481732070365,0.9367888748419722,0.9403553299492385
40,0.17207157261326383,0.17518027126789093,0.9406504065040651,0.9406504065040651,0.9380530973451328,0.9410272669625872
41,0.17019060633692962,0.17327718436717987,0.9468834688346883,0.9406380401130704,0.9418457648546145,0.9418457648546145
42,0.16828901244372857,0.17161352932453156,0.9441734417344173,0.9417488849844574,0.9405815423514539,0.9411764705882353
43,0.16638499998303286,0.16996318101882935,0.9501355013550136,0.942093241972323,0.943109987357775,0.9425142135186355
44,0.16474376477523225,0.16856272518634796,0.9420054200542005,0.9432835820895522,0.9380530973451328,0.9404309252217997
45,0.1633577514389343,0.16792619228363037,0.9376693766937669,0.9434219495569189,0.9329962073324906,0.9407265774378585
46,0.16161899410773745,0.16523663699626923,0.9466124661246612,0.9445646295294754,0.943109987357775,0.9425142135186355
47,0.1599321531086433,0.16393634676933289,0.9444444444444444,0.9454693434617472,0.9393173198482933,0.9428934010152284
48,0.15829371632680014,0.16242563724517822,0.9455284552845529,0.9455284552845529,0.9418457648546145,0.9424414927261227
49,0.1571317832805923,0.16202658414840698,0.940379403794038,0.9457617879531207,0.934260429835651,0.9426020408163265
50,0.15586522529280283,0.15966661274433136,0.9463414634146341,0.9464697113430004,0.9418457648546145,0.9436352121595947
51,0.15434560471272404,0.15831196308135986,0.9460704607046071,0.9467118644067797,0.9418457648546145,0.9436352121595947
52,0.15268160725835217,0.15770100057125092,0.9425474254742547,0.9466521502449646,0.9405815423514539,0.9453621346886912
53,0.15136324844870788,0.15577805042266846,0.9517615176151761,0.9476524554776039,0.9456384323640961,0.9444444444444444
54,0.1502933920883551,0.15516133606433868,0.9433604336043361,0.9473397741189278,0.9405815423514539,0.9459631277813096
55,0.1488169327095595,0.15412048995494843,0.943089430894309,0.9478414816832358,0.9393173198482933,0.9458943348185869
56,0.14763853804367344,0.152287557721138,0.9460704607046071,0.9481260184682238,0.9418457648546145,0.946031746031746
57,0.14655516059579565,0.15093107521533966,0.9501355013550136,0.9487214179407387,0.9456384323640961,0.9456384323640961
58,0.1455736616924203,0.15107181668281555,0.943089430894309,0.9495225102319236,0.9355246523388117,0.9438775510204082
59,0.14450683718935908,0.14873087406158447,0.9528455284552846,0.9493722154718509,0.9506953223767383,0.9482976040353089
60,0.14372287317504728,0.14769303798675537,0.9498644986449865,0.9502507794496408,0.9456384323640961,0.9480354879594424
