unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based,campaign_family_filter_status,campaign_family_filter_reason,campaign_family_replacement_candidate_id,campaign_family_removed_original_unified_id,data_origin,is_synthetic,synthetic_template_id,generation_method,source_file,reviewer_notes,service_category,institution_type
smishtank_1043,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1043,"Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address. https://vxa-upsp.com","Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address. <URL>",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Delivery; brand=UPS; sender_type=Phone Number; url=https://vxa-upsp.com; domain=vxa-upsp.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,141,24,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,delivery_theme;url_or_domain,3,,keep,package reminder we cannot deliver your package to door due to the incomplete house number please fill in the address < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,package reminder we cannot deliver your package to door due to the incomplete house number please fill in the address <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,3905,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_408,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,408,"place our Add on your vehicle & paid seven hundred dollars wkly, for more details? hit https://bit.ly/3NhkqSn","place our Add on your vehicle & paid seven hundred dollars wkly, for more details? hit <URL>",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=https://bit.ly/3NhkqSn; domain=powr.io,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,109,19,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,place our add on your vehicle paid seven hundred dollars wkly for more details hit < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,place our add on your vehicle paid seven hundred dollars wkly for more details hit <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,3929,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_1108,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1108,Samtos Hssj thought you'd like CoinCircle: We can earn $200 daily - here's my referral l.coincircle.com/ajSb Reply YES to learn more,Samtos Hssj thought you'd like CoinCircle: We can earn <AMOUNT> daily - here's my referral <URL> Reply YES to learn more,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=CoinCircle; sender_type=; url=l.coincircle.com/ajSb; domain=l.coincircle.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,132,25,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,samtos hssj thought you d like coincircle we can earn < > daily here s my referral < > reply yes to learn more,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,samtos hssj thought you d like coincircle we can earn <amount> daily here s my referral <url> reply yes to learn <rand>,,1,unique_family,final dataset row kept under strong campaign-family cap,4117,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_239,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,239,See the intimate pictures Kelly released 4 you! Unlock below...http://dtwxzf.com/003u52r,See the intimate pictures Kelly released 4 you! Unlock below...<URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=http://dtwxzf.com/003u52r; domain=dtwxzf.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,88,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,see the intimate pictures kelly released 4 you unlock below < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,see the intimate pictures kelly released 4 you unlock below <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,4140,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_599,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,599,"She was all mine the entire night, superior to anything else I've tried. http://tenorlegal.directory/VHGtoA8j","She was all mine the entire night, superior to anything else I've tried. <URL>",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=http://tenorlegal.directory/VHGtoA8j; domain=tenorlegal.directory,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,109,18,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,she was all mine the entire night superior to anything else i ve tried < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,she was all mine the entire night superior to anything else i ve tried <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,4191,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_1701,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1701,SYSTEM FAILURE: (3) Extremely malicious files have accessed your data. Delete files NOW to keep your data hlkdved.com/JZeAgzn5,SYSTEM FAILURE: (3) Extremely malicious files have accessed your data. Delete files NOW to keep your data <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=; sender_type=Phone Number; url=hlkdved.com/JZeAgzn5; domain=hlkdved.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,126,20,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,system failure 3 extremely malicious files have accessed your data delete files now to keep your data < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,system failure 3 extremely malicious files have accessed your data delete files now to keep your data hlkdved com jzeagzn5,,1,unique_family,final dataset row kept under strong campaign-family cap,4482,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_1562,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1562,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://track-tols-usopst.top (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day! O","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day! O",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Delivery; brand=USPS; sender_type=Phone Number; url=https://track-tols-usopst.top; domain=track-tols-usopst.top,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,360,65,True,possible_multipart_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;delivery_theme;url_or_domain,5,,keep,the usps package arrived at the warehouse but could not be delivered due to incomplete address information please confirm your address in the link < > please reply y then exit the text message and open it again to activate the link or copy the link and open it in your safari browser the usps team wishes you a wonderful day o,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,the usps package arrived at the warehouse but could not be delivered due to incomplete address information please confirm your address in the link <url> please reply y then exit the text message and open it again to activate the link or copy the link and open it in your safari browser the usps team wishes you a wonderful day o,,1,unique_family,final dataset row kept under strong campaign-family cap,4666,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_1079,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1079,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://uspsverify.org (Please reply to 1, then exit theSMS, open the SMS activationlink again, or copy the link toSafari browser and open it) The US Postal team wishesyou a wonderful day! O","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply to 1, then exit theSMS, open the SMS activationlink again, or copy the link toSafari browser and open it) The US Postal team wishesyou a wonderful day! O",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Delivery; brand=USPS; sender_type=Phone Number; url=https://uspsverify.org; domain=uspsverify.org,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,340,57,True,possible_multipart_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;delivery_theme;url_or_domain,5,,keep,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link < > please reply to 1 then exit thesms open the sms activationlink again or copy the link tosafari browser and open it the us postal team wishesyou a wonderful day o,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link <url> please reply to 1 then exit thesms open the sms activationlink again or copy the link tosafari browser and open it the us postal team wishesyou a wonderful day o,,1,unique_family,final dataset row kept under strong campaign-family cap,4679,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_1325,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1325,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://uspgfs.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://uspgfs.top; domain=uspgfs.top,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,353,63,True,possible_multipart_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;delivery_theme;url_or_domain,5,,keep,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link within 12 hours < > please reply to y then exit the sms open the sms activation link again or copy the link to safari browser and open it the us postal team wishes you a wonderful day,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link within 12 hours <url> please reply to y then exit the sms open the sms activation link again or copy the link to safari browser and open it the us postal team wishes you a wonderful day,,1,unique_family,final dataset row kept under strong campaign-family cap,4683,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
mishra_004513,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4513,U have WoN £100 of  Gift Vouchers week starting NOW  call now 08718738034,U have WoN <AMOUNT> of Gift Vouchers week starting NOW call now <PHONE>,Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,73,13,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;callback_phone;reward_with_action,4,,keep,u have won < > of gift vouchers week starting now call now < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,u have won <amount> of gift vouchers week starting now call now <phone>,,1,unique_family,final dataset row kept under strong campaign-family cap,4882,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
mishra_000187,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,187,U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on <PHONE>,Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,119,22,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;callback_phone,3,,keep,u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on <phone>,,1,unique_family,final dataset row kept under strong campaign-family cap,4892,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_380,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,380,Ultimate GiveAway by HomeDepot http://securitywe.yokohama/s4Wm9i,Ultimate GiveAway by HomeDepot <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Prize/Contest; brand=Home Depot; sender_type=Phone Number; url=http://securitywe.yokohama/s4Wm9i; domain=securitywe.yokohama,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,64,8,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,ultimate giveaway by homedepot < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,ultimate giveaway by homedepot <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,4936,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
mishra_001168,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1168,We have recalculated your vehicle tax. You are owed �48.84 due to over payment.Click the secure link http:// 103.208.86.96 to claim your refund.,We have recalculated your vehicle tax. You are owed �48.84 due to over <URL> the secure link http:// <PHONE> to claim your refund.,Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,144,28,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;callback_phone;government_theme;reward_with_action;url_or_domain,9,,keep,we have recalculated your vehicle tax you are owed < > due to over < > the secure link http < > to claim your refund,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,we have recalculated your vehicle tax you are owed <num> due to over payment click the secure link http <phone> to claim your refund,,1,unique_family,final dataset row kept under strong campaign-family cap,5106,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
mishra_002518,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2518,We owe you for the last tax year. Please follow our secure link http:Ow.ly/ozvo308t.Jxz for more information.,We owe you for the last tax year. Please follow our secure link http:<URL> for more information.,Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,109,21,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;government_theme,3,,keep,we owe you for the last tax year please follow our secure link http ow ly ozvo308t jxz for more information,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,we owe you for the last tax year please follow our secure link http ow ly ozvo308t jxz for more information,,1,unique_family,final dataset row kept under strong campaign-family cap,5120,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_601,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,601,"We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: http://s956826982.onlinehome.us/wbsspc/?_undrscan Netflix Services","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: <URL> Netflix Services",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=http://s956826982.onlinehome.us/wbsspc/?_undrscan; domain=s956826982.onlinehome.us,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,408,64,True,possible_multipart_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,we regret to inform you that your netflix membership has been placed on hold due to issues with your billing information we kindly request to update your billing information as soon as possible to continue using your account without any interruption to using your account as normally please follow the instructions by click on link below < > netflix services,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,we regret to inform you that your netflix membership has been placed on hold due to issues with your billing information we kindly request to update your billing information as soon as possible to continue using your account without any interruption to using your account as normally please follow the instructions by click on link below <url> netflix <rand>,,1,unique_family,final dataset row kept under strong campaign-family cap,5133,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_147,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,147,Y.our in.voice for la.st mo.nth was p.aid. Thanks.. he.re's our small pres.ent fo.r u: uEZF2.Com/GDI2hthgG1,Y.our in.voice for la.st mo.nth was p.aid. Thanks.. he.re's our small pres.ent fo.r u: <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=uEZF2.Com/GDI2hthgG1; domain=uezf2.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,107,26,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,y our in voice for la st mo nth was p aid thanks he re s our small pres ent fo r u < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,y our in voice for la st mo nth was p aid thanks he re s our small pres ent fo r u uezf2 com gdi2hthgg1,,1,unique_family,final dataset row kept under strong campaign-family cap,5432,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_265,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,265,You got a text from Cute Beth03. Tap to enter inbox...http://yrvdnd.com/OmwsQQJ,You got a text from Cute Beth03. Tap to enter inbox...<URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=http://yrvdnd.com/OmwsQQJ; domain=yrvdnd.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,79,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,you got a text from cute beth03 tap to enter inbox < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,you got a text from cute beth03 tap to enter inbox <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,5665,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_432,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,432,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953782679.onlinehome.us/custapp Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://s953782679.onlinehome.us/custapp; domain=s953782679.onlinehome.us,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,304,44,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep,your amazon account has been locked we recently received multiple failed login attempts to your account recovery your account immediately click link bellow < > please take action on your account within 48 hours to avoid permanent suspension regards amazon service,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your amazon account has been locked we recently received multiple failed login attempts to your account recovery your account immediately click link bellow <url> please take action on your account within 48 hours to avoid permanent suspension regards amazon <rand>,,1,unique_family,final dataset row kept under strong campaign-family cap,5752,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_1376,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1376,Your bill for last m.onth was paid. Th.ank you! her.e's our lit.tle loyal.ty rewar.d for you: GM55z.COM/xXR8gWwLCk,Your bill for last m.onth was paid. Th.ank you! her.e's our lit.tle loyal.ty rewar.d for you: <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Advertisement; brand=; sender_type=Phone Number; url=GM55z.COM/xXR8gWwLCk; domain=gm55z.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,114,26,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,your bill for last m onth was paid th ank you her e s our lit tle loyal ty rewar d for you < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your bill for last m onth was paid th ank you her e s our lit tle loyal ty rewar d for you gm55z com xxr8gwwlck,,1,unique_family,final dataset row kept under strong campaign-family cap,5759,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_779,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,779,"Your card has been charged $268.00 for the shipping of your MADSHNE 24"""" Caged Ceiling Fan with Lights. Call assistance at +18333981622 on 05/may/2023","Your card has been charged <AMOUNT> for the shipping of your MADSHNE 24"""" Caged Ceiling Fan with Lights. Call assistance at <PHONE> on 05/may/2023",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,category=Delivery; brand=MADSHNE; sender_type=; url=; domain=,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,150,27,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;callback_phone,5,,keep,your card has been charged < > for the shipping of your madshne 24 caged ceiling fan with lights call assistance at < > on 05 may < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your card has been charged <amount> for the shipping of your madshne 24 caged ceiling fan with lights call assistance at <phone> on 05 may <num>,,1,unique_family,final dataset row kept under strong campaign-family cap,5764,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
smishtank_1329,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1329,"Your hardware wallet has been deactivated. Due to the new KYC regulations, you are required to pass vficton: ledger.com.device.id.657377.a.p/vficton","Your hardware wallet has been deactivated. Due to the new KYC regulations, you are required to pass vficton: <URL>",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Finance/Crypto; brand=; sender_type=Phone Number; url=ledger.com.device.id; domain=ledger.com.device.id,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,148,26,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;url_or_domain,4,,keep,your hardware wallet has been deactivated due to the new kyc regulations you are required to pass vficton < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your hardware wallet has been deactivated due to the new kyc regulations you are required to pass vficton ledger com device id <num> a p vficton,,1,unique_family,final dataset row kept under strong campaign-family cap,5775,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
