unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels
mishra_000011,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,11,Buy one egg for me da..please:),ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,buy one egg for me da please,dup_000488,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000012,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,12,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,is there a reason we ve not spoken this year anyways have a great week and all the best in your exam,dup_002346,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000013,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,13,Stop the story. I've told him i've returned it and he's saying i should not re order it.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,stop the story i ve told him i ve returned it and he s saying i should not re order it,dup_003844,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000014,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,14,No. I dont want to hear anything,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,no i dont want to hear anything,dup_002927,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000015,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,15,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,waqt se pehle or naseeb se zyada kisi ko kuch nahi milta zindgi wo nahi he jo hum sochte hai zindgi wo hai jo ham jeetey hai,dup_004431,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000016,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,16,I'm e person who's doing e sms survey...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i m e person who s doing e sms survey,dup_002016,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000017,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,17,Mm i had my food da from out,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,mm i had my food da from out,dup_002770,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000018,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,18,"4 tacos + 1 rajas burrito, right?",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,4 tacos 1 rajas burrito right,dup_000029,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000019,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,19,"House-Maid is the murderer, coz the man was murdered on  26th January..",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,house maid is the murderer coz the man was murdered on 26th january,,1,true,Mishra & Soni,ham
mishra_000020,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,20,Yes! How is a pretty lady like you single?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,yes how is a pretty lady like you single,dup_004905,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000021,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,21,(That said can you text him one more time?),ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,that said can you text him one more time,dup_004009,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000022,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,22,I know she called me,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i know she called me,dup_001944,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000023,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,23,In sch but neva mind u eat 1st lor..,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,in sch but neva mind u eat 1st lor,dup_002323,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000024,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,24,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam,spam,needs_smishing_relabel,needs_smishing_relabel,true,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,lyricalladie 21 f is inviting you to be her friend reply yes <num> or no <num> see her <url> stop send stop frnd to <num>,dup_002707,3,false,Mishra & Soni + UCI SMS Spam Collection,spam
mishra_000025,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,25,Jay says that you're a double-faggot,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,jay says that you re a double faggot,dup_002437,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000026,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,26,Ok i thk i got it. Then u wan me 2 come now or wat?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,ok i thk i got it then u wan me 2 come now or wat,dup_003208,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000027,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,27,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403233,Smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,ur awarded a city break and could win a <num> summer shopping spree every wk txt store to <num> skilgme tscs087147403233,,1,true,Mishra & Soni,smishing
mishra_000028,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,28,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",spam,spam,needs_smishing_relabel,needs_smishing_relabel,true,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,hello from orange for 1 month s free access to games news and sport plus 10 free texts and 20 photo messages reply yes terms apply <url>,dup_001375,2,false,Mishra & Soni + UCI SMS Spam Collection,spam
mishra_000029,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,29,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,oh lk tt den we take e one tt ends at cine lor dun wan yogasana oso can,dup_003118,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000030,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,30,Whens your radio show?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,whens your radio show,dup_004682,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000031,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,31,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,jane babes not goin 2 wrk feel ill after lst nite foned in already cover 4 me chuck,dup_002431,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000032,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,32,"New Offer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED), Rs. 1050/-(free home delivery) 3 Yr. Guarantee Call 9891943823,9891943780",spam,spam,needs_smishing_relabel,needs_smishing_relabel,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,new offer save upto 40 electricity bill with power saver govt lab tested rs <num> free home delivery 3 yr guarantee call <num> <num>,,1,true,Mishra & Soni,spam
mishra_000033,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,33,What * u wearing?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,what u wearing,dup_004644,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000034,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,34,o turns out i had stereo love on mi phone under the unknown album.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,o turns out i had stereo love on mi phone under the unknown album,dup_003078,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000035,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,35,"Ela kano.,il download, come wen ur free..",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,ela kano il download come wen ur free,dup_000939,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000036,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,36,"Haha figures, well I found the piece and priscilla's bowl",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,haha figures well i found the piece and priscilla s bowl,dup_001263,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000037,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,37,Can you do online transaction?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,can you do online transaction,dup_000540,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000038,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,38,Ü neva tell me how i noe... I'm not at home in da aft wat...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,neva tell me how i noe i m not at home in da aft wat,dup_002868,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000039,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,39,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,Smishing,smishing,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,you have won as a valued vodafone customer our computer has picked you to win a <num> prize to collect is easy just call <num>,dup_005046,5,true,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
mishra_000040,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,40,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,spam,spam,needs_smishing_relabel,needs_smishing_relabel,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,you will recieve your tone within the next 24hrs for terms and conditions please see channel u teletext pg <num>,dup_005089,2,false,Mishra & Soni + UCI SMS Spam Collection,spam
mishra_000041,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,41,What you doing?how are you?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,what you doing how are you,dup_004649,3,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000042,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,42,I didn't get the second half of that message,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i didn t get the second half of that message,dup_001837,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000043,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,43,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,Smishing,smishing,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,phony <num> award todays voda numbers ending xxxx are selected to receive a <num> award if you have a match please call <num> quoting claim code <num> standard rates app,dup_003375,3,true,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
mishra_000044,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,44,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,can help u swoop by picking u up from wherever ur other birds r meeting if u want,dup_000524,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000045,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,45,Ok lor�whats up�,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,ok lor whats up,,1,true,Mishra & Soni,ham
mishra_000046,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,46,Hello madam how are you ?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,hello madam how are you,dup_001386,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000047,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,47,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,was actually sleeping and still might when u call back so a text is gr8 you rock sis will send u a text wen i wake,dup_004435,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000048,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,48,Good. do you think you could send me some pix? I would love to see your top and bottom...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,good do you think you could send me some pix i would love to see your top and bottom,dup_001154,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000049,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,49,Apple ID: [BUXCX7GBVwWCcOD Final Notification Your Apple 1D is due to expire today. Prevent this by confirming your Apple ID at�http://verifyapple.uk Apple Inc,Smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,apple id buxcx7gbvwwccod final notification your apple 1d is due to expire today prevent this by confirming your apple id at <url> apple inc,,1,true,Mishra & Soni,smishing
mishra_000050,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,50,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,hey mate hows u honey did u ave good holiday gimmi de goss x,dup_001460,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000051,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,51,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i don t have anybody s number i still haven t thought up a tactful way to ask alex,dup_001844,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000052,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,52,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,i m taking derek amp taylor to walmart if i m not back by the time you re done just leave the mouse on my desk and i ll text you when priscilla s ready,dup_002081,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000053,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,53,Ok..let me knw,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,ok let me knw,,1,true,Mishra & Soni,ham
mishra_000054,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,54,You are a very very very very bad girl. Or lady.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,you are a very very very very bad girl or lady,dup_004977,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000055,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,55,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,Smishing,smishing,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,todays voda numbers ending <num> are selected to receive a <num> award if you have a match please call <num> quoting claim code <num> standard rates app,dup_004195,3,true,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
mishra_000056,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,56,K then 2marrow are you coming to class.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,k then 2marrow are you coming to class,dup_002568,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
