review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,expert_label,expert_confidence,expert_notes,reviewer_name,review_date,raw_quality_status,raw_quality_flags,raw_placeholder_detected,raw_placeholder_types,raw_length,raw_token_count,multi_message_cell_detected,duplicate_key,duplicate_status,suggested_action,replacement_needed_reason
EXP-SPAM-0226,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ KPswX","New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ KPswX","New COIN~Login || <URL> Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ KPswX",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,True,False,False,True,delivery-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,98,17,False,new coin login < > username rom < > word < > balance 3 862 587 65 kpswx,unique,replace,not_sms_like_artifact
EXP-SPAM-0227,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ AoTXp","New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ AoTXp","New COIN~Login || <URL> Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ AoTXp",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,content_quality_replacement_91k_pool,True,False,False,True,generic scam-like or unclear,,,,,,review_sms_likeness,not_sms_like_artifact,False,,98,17,False,new coin login < > username rom < > word < > balance 3 862 587 65 aotxp,unique,replace,not_sms_like_artifact
EXP-SPAM-0237,U 2.,U 2.,U 2.,ham,ham,excluded_from_smishing_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,generic scam-like or unclear,,,,,,fail_too_short,too_short,False,,4,2,False,u 2,unique,replace,too_short
EXP-SPAM-0238,"Update TXRM L0gin || www.usdtrxm.com || Login code: trxn Total: 3,853,40.73ÙŠÐТ =【%%【","Update TXRM L0gin || www.usdtrxm.com || Login code: trxn Total: 3,853,40.73ÙŠÐТ =【%%【","Update TXRM L0gin || <URL> || Login code: trxn Total: 3,853,40.73ÙŠÐТ =【%%【",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,True,False,False,True,banking/account-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,85,14,False,update txrm l0gin < > login < > total 3 853 40 73,unique,replace,not_sms_like_artifact
EXP-SPAM-0242,"New KERC L0gin || www.usdtkerc.com || You Login code: 2p7vy Total 3,880,037.54ÙŠÐТ :)/:}","New KERC L0gin || www.usdtkerc.com || You Login code: 2p7vy Total 3,880,037.54ÙŠÐТ :)/:}","New KERC L0gin || <URL> || You Login code: 2p7vy Total 3,880,037.54ÙŠÐТ :)/:}",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,88,15,False,new kerc l0gin < > you login < > total 3 880 037 54,unique,replace,not_sms_like_artifact
EXP-SPAM-0243,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ [email protected](#-","New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ [email protected](#-","New TRXM L0gin || <URL> || You Login code: trxn Total: 3,853,40.73ÙŠÐТ [email protected](#-",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,True,False,False,True,delivery-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,101,17,False,new trxm l0gin < > you login < > total 3 853 40 73 email protected,unique,replace,not_sms_like_artifact
EXP-SPAM-0244,"New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total: 3,880,037.54ÙŠÐТ @-]@,","New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total: 3,880,037.54ÙŠÐТ @-]@,","New VTRC L0gin || <URL> || You Login code: <OTP> Total: 3,880,037.54ÙŠÐТ @-]@,",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,True,True,banking/account-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,89,15,False,new vtrc l0gin < > you login < > total 3 880 037 54,unique,replace,not_sms_like_artifact
EXP-SPAM-0248,Yup,Yup,Yup,ham,ham,excluded_from_smishing_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,generic scam-like or unclear,,,,,,fail_too_short,too_short,False,,3,1,False,yup,unique,replace,too_short
EXP-SPAM-0252,"New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total: 3,880,037.54ÙŠÐТ [email protected]/(:","New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total: 3,880,037.54ÙŠÐТ [email protected]/(:","New VTRC L0gin || <URL> || You Login code: <OTP> Total: 3,880,037.54ÙŠÐТ [email protected]/(:",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,True,True,banking/account-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,104,17,False,new vtrc l0gin < > you login < > total 3 880 037 54 email protected,unique,replace,not_sms_like_artifact
EXP-SPAM-0256,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,937,334.72ÙŠÐТ [**/)","New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,937,334.72ÙŠÐТ [**/)","New TRXM L0gin || <URL> || You Login code: trxn Total: 3,937,334.72ÙŠÐТ [**/)",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,True,banking/account-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,87,15,False,new trxm l0gin < > you login < > total 3 937 334 72,unique,replace,not_sms_like_artifact
EXP-SPAM-0257,"New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total:: 3,936,438.26ÙŠÐТ -*【.}","New VTRC L0gin || www.usdtvtrc.com || You Login code: 52889 Total:: 3,936,438.26ÙŠÐТ -*【.}","New VTRC L0gin || <URL> || You Login code: <OTP> Total:: 3,936,438.26ÙŠÐТ -*【.}",phishing_messages_row,smishing,excluded_from_smishing_review,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,True,True,banking/account-like suspicious,,,,,,review_sms_likeness,not_sms_like_artifact,False,,90,15,False,new vtrc l0gin < > you login < > total 3 936 438 26,unique,replace,not_sms_like_artifact
EXP-SPAM-0259,Hello do you need a part-time job? salary At least 100 - 300 per day. There is no application fee. Simple steps anytime anywhere <LOCATION> phone can operate over <DATE_TIME> If you are interested in this job please contact WhatsApp:+<US_BANK_NUMBER>!,Hello do you need a part-time job? salary At least 100 - 300 per day. There is no application fee. Simple steps anytime anywhere <LOCATION> phone can operate over <DATE_TIME> If you are interested in this job please contact WhatsApp:+<US_BANK_NUMBER>!,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,banking/account-like suspicious,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<LOCATION>;<US_BANK_NUMBER>,251,41,False,hello do you need a part time job salary at least < > per day there is no application fee simple steps anytime anywhere <location> phone can operate over <date time> if you are interested in this job please contact whatsapp <us bank number>,unique,replace,placeholder_raw
EXP-SPAM-0260,"Dear,If you are curious about cryptocurrencies or are investing in them, BlackRock Blockchain Club will provide you with comprehensive guidance from a team of top analysts on a one-to-one basis. Over 1 million members worldwide with 20%-35% <DATE_TIME> earnings! *Click the button to join our group*Join us","Dear,If you are curious about cryptocurrencies or are investing in them, BlackRock Blockchain Club will provide you with comprehensive guidance from a team of top analysts on a one-to-one basis. Over 1 million members worldwide with 20%-35% <DATE_TIME> earnings! *Click the button to join our group*Join us",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,job/investment offer,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>,306,52,False,dear if you are curious about cryptocurrencies or are investing in them blackrock blockchain club will provide you with comprehensive guidance from a team of top analysts on a one to one basis over 1 million members worldwide with 20 35 <date time> earnings click the button to join our group join us,unique,replace,placeholder_raw
EXP-SPAM-0261,intimate notice: <NAMED_ENTITY> live in the area and is seeking no-strings partners. Review your invite:,intimate notice: <NAMED_ENTITY> live in the area and is seeking no-strings partners. Review your invite:,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<NAMED_ENTITY>,104,16,False,intimate notice <named entity> live in the area and is seeking no strings partners review your invite,unique,replace,placeholder_raw
EXP-SPAM-0262,"['Hey I hope you enjoyed your weekend!\nWe had you approved for business funding in the past BIG amounts LONG terms LOW rates!\nHow much could your business use <DATE_TIME>?' ""Hi This is <NAMED_ENTITY> with SCS. We're doing 100K paying back 118K over 15 months.\nI can get you funded within <DATE_TIME> Hours.\nWhat's the best email to reach you?"" 'Hey! We had you approved in the past for business funding and our team here has been super aggressive recently!\nWe work quick and can fund your business by tomorrow!\nHow much could your business use <DATE_TIME>??']","['Hey I hope you enjoyed your weekend!\nWe had you approved for business funding in the past BIG amounts LONG terms LOW rates!\nHow much could your business use <DATE_TIME>?' ""Hi This is <NAMED_ENTITY> with SCS. We're doing 100K paying back 118K over 15 months.\nI can get you funded within <DATE_TIME> Hours.\nWhat's the best email to reach you?"" 'Hey! We had you approved in the past for business funding and our team here has been super aggressive recently!\nWe work quick and can fund your business by tomorrow!\nHow much could your business use <DATE_TIME>??']",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,,fail_placeholder_raw,placeholder_raw;too_long,True,<DATE_TIME>;<NAMED_ENTITY>,565,99,False,hey i hope you enjoyed your weekend nwe had you approved for business funding in the past big amounts long terms low rates nhow much could your business use <date time> hi this is <named entity> with scs we re doing 100k paying back 118k over 15 months ni can get you funded within <date time> hours nwhat s the best email to reach you hey we had you approved in the past for business funding and our team here has been super aggressive recently nwe work quick and can fund your business by tomorrow nhow much could your business use <date time>,unique,replace,placeholder_raw;too_long
EXP-SPAM-0263,Treat your mother right for any major occasion! <NAMED_ENTITY> Ever Essence skin care is the ❤️ PERFECT choice,Treat your mother right for any major occasion! <NAMED_ENTITY> Ever Essence skin care is the ❤️ PERFECT choice,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<NAMED_ENTITY>,110,17,False,treat your mother right for any major occasion <named entity> ever essence skin care is the perfect choice,unique,replace,placeholder_raw
EXP-SPAM-0264,"Hello! You made a purchase in our JBStore <DATE_TIME> and by doing this entered our 2020-Draw, and you w0n a gift: <URL>","Hello! You made a purchase in our JBStore <DATE_TIME> and by doing this entered our 2020-Draw, and you w0n a gift: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,reward/prize,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<URL>,120,23,False,hello you made a purchase in our jbstore <date time> and by doing this entered our 2020 draw and you w0n a gift <url>,unique,replace,placeholder_raw
EXP-SPAM-0265,"Puffy Mattress: Achieve favorite child status this Mother's Day.

Use code <DATE_TIME> at checkout to enjoy $1,350 in Total Savings for $750 off any mattress + free $600 Luxury Sleep Bundle.

Shop Mother's Day Sale: <URL>

STOP to opt out","Puffy Mattress: Achieve favorite child status this Mother's Day.

Use code <DATE_TIME> at checkout to enjoy $1,350 in Total Savings for $750 off any mattress + free $600 Luxury Sleep Bundle.

Shop Mother's Day Sale: <URL>

STOP to opt out",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,promotional spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<URL>,238,42,False,puffy mattress achieve favorite child status this mother s day use code <date time> at checkout to enjoy < > in total savings for < > off any mattress free < > luxury sleep bundle shop mother s day sale <url> stop to opt out,unique,replace,placeholder_raw
EXP-SPAM-0266,DEAR CUSTOMER CONGRATULATIONS IN FLIPKART COMPANY YOUR SECOND LUCKY WINNER TATA NEXON CAR CONTACT FOR=<PHONE_NUMBER> WHATSP <URL>MBER=<PHONE_NUMBER>,DEAR CUSTOMER CONGRATULATIONS IN FLIPKART COMPANY YOUR SECOND LUCKY WINNER TATA NEXON CAR CONTACT FOR=<PHONE_NUMBER> WHATSP <URL>MBER=<PHONE_NUMBER>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,False,reward/prize,,,,,,fail_placeholder_raw,placeholder_raw,True,<PHONE_NUMBER>;<URL>,148,20,False,dear customer congratulations in flipkart company your second lucky winner tata nexon car contact for <phone number> whatsp <url>mber <phone number>,unique,replace,placeholder_raw
EXP-SPAM-0267,"Make 50k or less? You may qualify for fantastic ACA rates, some as low as <DATE_TIME>: <URL> hbb85K","Make 50k or less? You may qualify for fantastic ACA rates, some as low as <DATE_TIME>: <URL> hbb85K",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<URL>,99,18,False,make 50k or less you may qualify for fantastic aca rates some as low as <date time> <url> hbb85k,unique,replace,placeholder_raw
EXP-SPAM-0268,Alert: Your deposit cash is about to expire. Use it now to play 60+ Games and win upto Rs. 25 Lakhs. Play Now: <URL>,Alert: Your deposit cash is about to expire. Use it now to play 60+ Games and win upto Rs. 25 Lakhs. Play Now: <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<URL>,116,24,False,alert your deposit cash is about to expire use it now to play 60 games and win upto < > lakhs play now <url>,unique,replace,placeholder_raw
EXP-SPAM-0270,$100 Store Credit for Finishing Quick Walmart Survey 🎁 <URL>,$100 Store Credit for Finishing Quick Walmart Survey 🎁 <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<URL>,60,9,False,< > store credit for finishing quick walmart survey <url>,unique,replace,placeholder_raw
EXP-SPAM-0271,Congrat Dear sir You have selected 1st Prize TATA SAFARI IN Mega offer <DATE_TIME> club factory company. This Is Valid <DATE_TIME> For Reg.. Contact <PHONE_NUMBER> T&C,Congrat Dear sir You have selected 1st Prize TATA SAFARI IN Mega offer <DATE_TIME> club factory company. This Is Valid <DATE_TIME> For Reg.. Contact <PHONE_NUMBER> T&C,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,reward/prize,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<PHONE_NUMBER>,167,27,False,congrat dear sir you have selected 1st prize tata safari in mega offer <date time> club factory company this is valid <date time> for reg contact <phone number> t c,unique,replace,placeholder_raw
EXP-SPAM-0272,I am a project manager we are recruiting a team can work from home <DATE_TIME> salary: 350-3500 consulting whats: <URL> Reply stop to opt out,I am a project manager we are recruiting a team can work from home <DATE_TIME> salary: 350-3500 consulting whats: <URL> Reply stop to opt out,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,False,spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<URL>,141,26,False,i am a project manager we are recruiting a team can work from home <date time> salary < > consulting whats <url> reply stop to opt out,unique,replace,placeholder_raw
EXP-SPAM-0273,"THIS PHONE NUMBER HAS WON $450,000.00USD IN MEGAPLIER REF#1001, FOR DETAILS CONTACT MR. <NAMED_ENTITY> WITH YOUR NAME, ADDRESS AND NUMBER TO EMAIL: <EMAIL_ADDRESS>","THIS PHONE NUMBER HAS WON $450,000.00USD IN MEGAPLIER REF#1001, FOR DETAILS CONTACT MR. <NAMED_ENTITY> WITH YOUR NAME, ADDRESS AND NUMBER TO EMAIL: <EMAIL_ADDRESS>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,reward/prize,,,,,,fail_placeholder_raw,placeholder_raw,True,<EMAIL_ADDRESS>;<NAMED_ENTITY>,163,26,False,this phone number has won < > usd in megaplier ref 1001 for details contact mr <named entity> with your name address and number to email <email address>,unique,replace,placeholder_raw
EXP-SPAM-0274,Hi Rs.5000 Welcome CASH can be yours <DATE_TIME> On <LOCATION> vs PUN Winning Amount- Rs.<US_BANK_NUMBER> (6.70Cr) Entry Fees -Rs.49 Click - <URL>,Hi Rs.5000 Welcome CASH can be yours <DATE_TIME> On <LOCATION> vs PUN Winning Amount- Rs.<US_BANK_NUMBER> (6.70Cr) Entry Fees -Rs.49 Click - <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,banking/account-like suspicious,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<LOCATION>;<URL>;<US_BANK_NUMBER>,146,25,False,hi < > welcome cash can be yours <date time> on <location> vs pun winning amount rs <us bank number> 6 70cr entry fees < > click <url>,unique,replace,placeholder_raw
EXP-SPAM-0275,"Hi!!
Everyone in <LOCATION> is switching over to The Right Stuff because apps like <NAMED_ENTITY> and <NAMED_ENTITY> are stealing your money and leaving you with no matches. Download the fastest growing dating app in <LOCATION> <DATE_TIME>!!","Hi!!
Everyone in <LOCATION> is switching over to The Right Stuff because apps like <NAMED_ENTITY> and <NAMED_ENTITY> are stealing your money and leaving you with no matches. Download the fastest growing dating app in <LOCATION> <DATE_TIME>!!",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,adult/chat promo,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>;<LOCATION>;<NAMED_ENTITY>,241,36,False,hi everyone in <location> is switching over to the right stuff because apps like <named entity> and <named entity> are stealing your money and leaving you with no matches download the fastest growing dating app in <location> <date time>,unique,replace,placeholder_raw
EXP-SPAM-0276,"Home Depot Study, Get Paid <DATE_TIME>","Home Depot Study, Get Paid <DATE_TIME>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,,fail_placeholder_raw,placeholder_raw,True,<DATE_TIME>,38,6,False,home depot study get paid <date time>,unique,replace,placeholder_raw
