final_row_id,label_id,normalized_label
v3_public_manual_research_synthetic_row_002744,0,ham
v3_public_manual_research_synthetic_row_000220,0,ham
v3_public_manual_research_synthetic_row_010004,1,smishing
v3_public_manual_research_synthetic_row_003933,0,ham
v3_public_manual_research_synthetic_row_006418,1,smishing
v3_public_manual_research_synthetic_row_001858,0,ham
v3_public_manual_research_synthetic_row_000061,0,ham
v3_public_manual_research_synthetic_row_000602,0,ham
v3_public_manual_research_synthetic_row_010286,1,smishing
v3_public_manual_research_synthetic_row_005708,1,smishing
v3_public_manual_research_synthetic_row_008221,1,smishing
v3_public_manual_research_synthetic_row_001975,0,ham
v3_public_manual_research_synthetic_row_010207,1,smishing
v3_public_manual_research_synthetic_row_007783,1,smishing
v3_public_manual_research_synthetic_row_000294,0,ham
v3_public_manual_research_synthetic_row_008687,1,smishing
v3_public_manual_research_synthetic_row_009744,1,smishing
v3_public_manual_research_synthetic_row_009862,1,smishing
v3_public_manual_research_synthetic_row_002100,0,ham
v3_public_manual_research_synthetic_row_006134,1,smishing
v3_public_manual_research_synthetic_row_007153,1,smishing
v3_public_manual_research_synthetic_row_006241,1,smishing
v3_public_manual_research_synthetic_row_005902,1,smishing
v3_public_manual_research_synthetic_row_009467,1,smishing
v3_public_manual_research_synthetic_row_010384,1,smishing
v3_public_manual_research_synthetic_row_004049,0,ham
v3_public_manual_research_synthetic_row_000455,0,ham
v3_public_manual_research_synthetic_row_005515,1,smishing
v3_public_manual_research_synthetic_row_007252,1,smishing
v3_public_manual_research_synthetic_row_003473,0,ham
v3_public_manual_research_synthetic_row_004920,0,ham
v3_public_manual_research_synthetic_row_003004,0,ham
v3_public_manual_research_synthetic_row_006519,1,smishing
v3_public_manual_research_synthetic_row_000150,0,ham
v3_public_manual_research_synthetic_row_010258,1,smishing
v3_public_manual_research_synthetic_row_006689,1,smishing
v3_public_manual_research_synthetic_row_008722,1,smishing
v3_public_manual_research_synthetic_row_002978,0,ham
v3_public_manual_research_synthetic_row_007160,1,smishing
v3_public_manual_research_synthetic_row_009867,1,smishing
v3_public_manual_research_synthetic_row_008193,1,smishing
v3_public_manual_research_synthetic_row_001016,0,ham
v3_public_manual_research_synthetic_row_000869,0,ham
v3_public_manual_research_synthetic_row_004624,0,ham
v3_public_manual_research_synthetic_row_000560,0,ham
v3_public_manual_research_synthetic_row_002174,0,ham
v3_public_manual_research_synthetic_row_003727,0,ham
v3_public_manual_research_synthetic_row_003217,0,ham
v3_public_manual_research_synthetic_row_007684,1,smishing
v3_public_manual_research_synthetic_row_003632,0,ham
v3_public_manual_research_synthetic_row_006865,1,smishing
v3_public_manual_research_synthetic_row_009479,1,smishing
v3_public_manual_research_synthetic_row_002532,0,ham
v3_public_manual_research_synthetic_row_006357,1,smishing
v3_public_manual_research_synthetic_row_007450,1,smishing
v3_public_manual_research_synthetic_row_008084,1,smishing
v3_public_manual_research_synthetic_row_002584,0,ham
v3_public_manual_research_synthetic_row_010499,1,smishing
v3_public_manual_research_synthetic_row_001912,0,ham
v3_public_manual_research_synthetic_row_010038,1,smishing
v3_public_manual_research_synthetic_row_009496,1,smishing
v3_public_manual_research_synthetic_row_009511,1,smishing
v3_public_manual_research_synthetic_row_003339,0,ham
v3_public_manual_research_synthetic_row_001427,0,ham
v3_public_manual_research_synthetic_row_000320,0,ham
v3_public_manual_research_synthetic_row_003523,0,ham
v3_public_manual_research_synthetic_row_001724,0,ham
v3_public_manual_research_synthetic_row_007205,1,smishing
v3_public_manual_research_synthetic_row_010348,1,smishing
v3_public_manual_research_synthetic_row_009961,1,smishing
v3_public_manual_research_synthetic_row_008655,1,smishing
v3_public_manual_research_synthetic_row_004692,0,ham
v3_public_manual_research_synthetic_row_009803,1,smishing
v3_public_manual_research_synthetic_row_010065,1,smishing
v3_public_manual_research_synthetic_row_003285,0,ham
v3_public_manual_research_synthetic_row_009412,1,smishing
v3_public_manual_research_synthetic_row_008325,1,smishing
v3_public_manual_research_synthetic_row_000925,0,ham
v3_public_manual_research_synthetic_row_005278,1,smishing
v3_public_manual_research_synthetic_row_007136,1,smishing
v3_public_manual_research_synthetic_row_001102,0,ham
v3_public_manual_research_synthetic_row_003355,0,ham
v3_public_manual_research_synthetic_row_001436,0,ham
v3_public_manual_research_synthetic_row_010155,1,smishing
v3_public_manual_research_synthetic_row_002822,0,ham
v3_public_manual_research_synthetic_row_002075,0,ham
v3_public_manual_research_synthetic_row_007877,1,smishing
v3_public_manual_research_synthetic_row_003176,0,ham
v3_public_manual_research_synthetic_row_002724,0,ham
v3_public_manual_research_synthetic_row_001718,0,ham
v3_public_manual_research_synthetic_row_007295,1,smishing
v3_public_manual_research_synthetic_row_005937,1,smishing
v3_public_manual_research_synthetic_row_000131,0,ham
v3_public_manual_research_synthetic_row_005254,0,ham
v3_public_manual_research_synthetic_row_001433,0,ham
v3_public_manual_research_synthetic_row_000282,0,ham
v3_public_manual_research_synthetic_row_010136,1,smishing
v3_public_manual_research_synthetic_row_008751,1,smishing
v3_public_manual_research_synthetic_row_004062,0,ham
v3_public_manual_research_synthetic_row_005990,1,smishing
v3_public_manual_research_synthetic_row_009704,1,smishing
v3_public_manual_research_synthetic_row_009613,1,smishing
v3_public_manual_research_synthetic_row_001852,0,ham
v3_public_manual_research_synthetic_row_003884,0,ham
v3_public_manual_research_synthetic_row_009340,1,smishing
v3_public_manual_research_synthetic_row_009186,1,smishing
v3_public_manual_research_synthetic_row_005754,1,smishing
v3_public_manual_research_synthetic_row_002960,0,ham
v3_public_manual_research_synthetic_row_004755,0,ham
v3_public_manual_research_synthetic_row_000378,0,ham
v3_public_manual_research_synthetic_row_004422,0,ham
v3_public_manual_research_synthetic_row_007296,1,smishing
v3_public_manual_research_synthetic_row_001342,0,ham
v3_public_manual_research_synthetic_row_005977,1,smishing
v3_public_manual_research_synthetic_row_005129,0,ham
v3_public_manual_research_synthetic_row_000292,0,ham
v3_public_manual_research_synthetic_row_005388,1,smishing
v3_public_manual_research_synthetic_row_006573,1,smishing
v3_public_manual_research_synthetic_row_009145,1,smishing
v3_public_manual_research_synthetic_row_007379,1,smishing
v3_public_manual_research_synthetic_row_000976,0,ham
v3_public_manual_research_synthetic_row_010299,1,smishing
v3_public_manual_research_synthetic_row_001223,0,ham
v3_public_manual_research_synthetic_row_009879,1,smishing
v3_public_manual_research_synthetic_row_010465,1,smishing
v3_public_manual_research_synthetic_row_002274,0,ham
v3_public_manual_research_synthetic_row_003468,0,ham
v3_public_manual_research_synthetic_row_004691,0,ham
v3_public_manual_research_synthetic_row_005229,0,ham
v3_public_manual_research_synthetic_row_000169,0,ham
v3_public_manual_research_synthetic_row_007537,1,smishing
v3_public_manual_research_synthetic_row_007871,1,smishing
v3_public_manual_research_synthetic_row_002300,0,ham
v3_public_manual_research_synthetic_row_000173,0,ham
v3_public_manual_research_synthetic_row_002987,0,ham
v3_public_manual_research_synthetic_row_008490,1,smishing
v3_public_manual_research_synthetic_row_007533,1,smishing
v3_public_manual_research_synthetic_row_009819,1,smishing
v3_public_manual_research_synthetic_row_006617,1,smishing
v3_public_manual_research_synthetic_row_003983,0,ham
v3_public_manual_research_synthetic_row_002444,0,ham
v3_public_manual_research_synthetic_row_007951,1,smishing
v3_public_manual_research_synthetic_row_004011,0,ham
v3_public_manual_research_synthetic_row_009484,1,smishing
v3_public_manual_research_synthetic_row_005030,0,ham
v3_public_manual_research_synthetic_row_000404,0,ham
v3_public_manual_research_synthetic_row_001549,0,ham
v3_public_manual_research_synthetic_row_002549,0,ham
v3_public_manual_research_synthetic_row_000002,0,ham
v3_public_manual_research_synthetic_row_002462,0,ham
v3_public_manual_research_synthetic_row_000059,0,ham
v3_public_manual_research_synthetic_row_007181,1,smishing
v3_public_manual_research_synthetic_row_007220,1,smishing
v3_public_manual_research_synthetic_row_010039,1,smishing
v3_public_manual_research_synthetic_row_004993,0,ham
v3_public_manual_research_synthetic_row_006628,1,smishing
v3_public_manual_research_synthetic_row_001268,0,ham
v3_public_manual_research_synthetic_row_006282,1,smishing
v3_public_manual_research_synthetic_row_002162,0,ham
v3_public_manual_research_synthetic_row_005529,1,smishing
v3_public_manual_research_synthetic_row_009975,1,smishing
v3_public_manual_research_synthetic_row_005033,0,ham
v3_public_manual_research_synthetic_row_006873,1,smishing
v3_public_manual_research_synthetic_row_009654,1,smishing
v3_public_manual_research_synthetic_row_006877,1,smishing
v3_public_manual_research_synthetic_row_006398,1,smishing
v3_public_manual_research_synthetic_row_008980,1,smishing
v3_public_manual_research_synthetic_row_004003,0,ham
v3_public_manual_research_synthetic_row_003944,0,ham
v3_public_manual_research_synthetic_row_007641,1,smishing
v3_public_manual_research_synthetic_row_004609,0,ham
v3_public_manual_research_synthetic_row_000999,0,ham
v3_public_manual_research_synthetic_row_005163,0,ham
v3_public_manual_research_synthetic_row_001877,0,ham
v3_public_manual_research_synthetic_row_006106,1,smishing
v3_public_manual_research_synthetic_row_009906,1,smishing
v3_public_manual_research_synthetic_row_000998,0,ham
v3_public_manual_research_synthetic_row_004949,0,ham
v3_public_manual_research_synthetic_row_010329,1,smishing
v3_public_manual_research_synthetic_row_000332,0,ham
v3_public_manual_research_synthetic_row_007815,1,smishing
v3_public_manual_research_synthetic_row_005969,1,smishing
v3_public_manual_research_synthetic_row_002189,0,ham
v3_public_manual_research_synthetic_row_001818,0,ham
v3_public_manual_research_synthetic_row_006195,1,smishing
v3_public_manual_research_synthetic_row_000193,0,ham
v3_public_manual_research_synthetic_row_007492,1,smishing
v3_public_manual_research_synthetic_row_001548,0,ham
v3_public_manual_research_synthetic_row_005306,1,smishing
v3_public_manual_research_synthetic_row_009899,1,smishing
v3_public_manual_research_synthetic_row_000230,0,ham
v3_public_manual_research_synthetic_row_010530,1,smishing
v3_public_manual_research_synthetic_row_000673,0,ham
v3_public_manual_research_synthetic_row_005148,0,ham
v3_public_manual_research_synthetic_row_009911,1,smishing
v3_public_manual_research_synthetic_row_005006,0,ham
v3_public_manual_research_synthetic_row_005612,1,smishing
v3_public_manual_research_synthetic_row_010139,1,smishing
v3_public_manual_research_synthetic_row_006080,1,smishing
v3_public_manual_research_synthetic_row_001472,0,ham
v3_public_manual_research_synthetic_row_006444,1,smishing
v3_public_manual_research_synthetic_row_004290,0,ham
v3_public_manual_research_synthetic_row_006579,1,smishing
v3_public_manual_research_synthetic_row_009782,1,smishing
v3_public_manual_research_synthetic_row_005998,1,smishing
v3_public_manual_research_synthetic_row_005478,1,smishing
v3_public_manual_research_synthetic_row_002897,0,ham
v3_public_manual_research_synthetic_row_002533,0,ham
v3_public_manual_research_synthetic_row_000316,0,ham
v3_public_manual_research_synthetic_row_002703,0,ham
v3_public_manual_research_synthetic_row_000610,0,ham
v3_public_manual_research_synthetic_row_007676,1,smishing
v3_public_manual_research_synthetic_row_000367,0,ham
v3_public_manual_research_synthetic_row_009104,1,smishing
v3_public_manual_research_synthetic_row_001900,0,ham
v3_public_manual_research_synthetic_row_001677,0,ham
v3_public_manual_research_synthetic_row_001738,0,ham
v3_public_manual_research_synthetic_row_006871,1,smishing
v3_public_manual_research_synthetic_row_007762,1,smishing
v3_public_manual_research_synthetic_row_006212,1,smishing
v3_public_manual_research_synthetic_row_006557,1,smishing
v3_public_manual_research_synthetic_row_006251,1,smishing
v3_public_manual_research_synthetic_row_008144,1,smishing
v3_public_manual_research_synthetic_row_001785,0,ham
v3_public_manual_research_synthetic_row_008033,1,smishing
v3_public_manual_research_synthetic_row_001412,0,ham
v3_public_manual_research_synthetic_row_001434,0,ham
v3_public_manual_research_synthetic_row_001361,0,ham
v3_public_manual_research_synthetic_row_007284,1,smishing
v3_public_manual_research_synthetic_row_009954,1,smishing
v3_public_manual_research_synthetic_row_000664,0,ham
v3_public_manual_research_synthetic_row_000457,0,ham
v3_public_manual_research_synthetic_row_007994,1,smishing
v3_public_manual_research_synthetic_row_002875,0,ham
v3_public_manual_research_synthetic_row_009592,1,smishing
v3_public_manual_research_synthetic_row_008824,1,smishing
v3_public_manual_research_synthetic_row_001318,0,ham
v3_public_manual_research_synthetic_row_000428,0,ham
v3_public_manual_research_synthetic_row_004316,0,ham
v3_public_manual_research_synthetic_row_009288,1,smishing
v3_public_manual_research_synthetic_row_009076,1,smishing
v3_public_manual_research_synthetic_row_000860,0,ham
v3_public_manual_research_synthetic_row_003391,0,ham
v3_public_manual_research_synthetic_row_009131,1,smishing
v3_public_manual_research_synthetic_row_000396,0,ham
v3_public_manual_research_synthetic_row_002613,0,ham
v3_public_manual_research_synthetic_row_006812,1,smishing
v3_public_manual_research_synthetic_row_002155,0,ham
v3_public_manual_research_synthetic_row_008580,1,smishing
v3_public_manual_research_synthetic_row_005973,1,smishing
v3_public_manual_research_synthetic_row_007289,1,smishing
v3_public_manual_research_synthetic_row_009692,1,smishing
v3_public_manual_research_synthetic_row_010269,1,smishing
v3_public_manual_research_synthetic_row_005834,1,smishing
v3_public_manual_research_synthetic_row_002378,0,ham
v3_public_manual_research_synthetic_row_005203,0,ham
v3_public_manual_research_synthetic_row_005196,0,ham
v3_public_manual_research_synthetic_row_002790,0,ham
v3_public_manual_research_synthetic_row_000883,0,ham
v3_public_manual_research_synthetic_row_002144,0,ham
v3_public_manual_research_synthetic_row_009468,1,smishing
v3_public_manual_research_synthetic_row_001574,0,ham
v3_public_manual_research_synthetic_row_001974,0,ham
v3_public_manual_research_synthetic_row_005919,1,smishing
v3_public_manual_research_synthetic_row_003256,0,ham
v3_public_manual_research_synthetic_row_002625,0,ham
v3_public_manual_research_synthetic_row_003169,0,ham
v3_public_manual_research_synthetic_row_009202,1,smishing
v3_public_manual_research_synthetic_row_010096,1,smishing
v3_public_manual_research_synthetic_row_005208,0,ham
v3_public_manual_research_synthetic_row_003652,0,ham
v3_public_manual_research_synthetic_row_003701,0,ham
v3_public_manual_research_synthetic_row_005429,1,smishing
v3_public_manual_research_synthetic_row_009908,1,smishing
v3_public_manual_research_synthetic_row_005026,0,ham
v3_public_manual_research_synthetic_row_007980,1,smishing
v3_public_manual_research_synthetic_row_000433,0,ham
v3_public_manual_research_synthetic_row_001612,0,ham
v3_public_manual_research_synthetic_row_005926,1,smishing
v3_public_manual_research_synthetic_row_002067,0,ham
v3_public_manual_research_synthetic_row_001444,0,ham
v3_public_manual_research_synthetic_row_006586,1,smishing
v3_public_manual_research_synthetic_row_008778,1,smishing
v3_public_manual_research_synthetic_row_000174,0,ham
v3_public_manual_research_synthetic_row_007961,1,smishing
